SiteID,Type,Art 43 SBCC DCID,Art 47 Preschool Permit DCID,Art 47 I-T Permit DCID,OCFS GFDC License ID,PermitType,Borough,SchoolDistrict,Name,SiteAddress,City,State,Zip,PK5HRFY21,PKFDFY21,PKHDFY21,PKHSEnhancedFY21,PKSCISFY21,3KFDFY21,ChildCare3YrFY21,ChildCare4YrFY21,ChildCareInfantFY21,ChildCareToddlerFY21,CT3YrFY21,CT4YrFY21,DualCCHSInfantFY21,DualCCHSToddlerFY21,HeadStart3YrFY21,HeadStart4YrFY21,CF4YrFY21,CF3YrFY21,CFToddlerFY21,HS_CT4Yr,HS_CT3Yr,EarlyHeadStartFY21,VendorName,VendorTaxID
09X004,PS,,,,,SBCC,X,9,P.S./M.S. 004 Crotona Park West,1701 Fulton Avenue,Bronx,NY,10457,,36,,,,45,,,,,,,,,,,,,,0,0,,City of New York,136400434
09X011,PS,,,,,,X,9,P.S. 011 Highbridge,1257 OGDEN AVENUE,Bronx,NY,10452,,36,,,,45,,,,,,,,,,,,,,0,0,,City of New York,136400434
09X028,PS,,,,,SBCC,X,9,P.S. 028 Mount Hope,1861 Anthony Avenue,Bronx,NY,10457,,36,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
09X042,PS,,,,,SBCC,X,9,P.S. 042 Claremont,1537 Washington Avenue,Bronx,NY,10457,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
09X053,PS,,,,,SBCC,X,9,P.S. 053 Basheer Quisim,360 East 168 Street,Bronx,NY,10456,,54,,,,60,,,,,,,,,,,,,,0,0,,City of New York,136400434
09X055,PS,,,,,SBCC,X,9,P.S. 055 Benjamin Franklin,450 Saint Pauls Place,Bronx,NY,10456,,72,,,,30,,,,,,,,,,,,,,0,0,,City of New York,136400434
09X058,PS,,,,,SBCC,X,9,P.S. 058,459 East 176 Street,Bronx,NY,10457,,36,,,,30,,,,,,,,,,,,,,0,0,,City of New York,136400434
09X063,PS,,,,,SBCC,X,9,P.S. 063 Author's Academy,1260 Franklin Avenue,Bronx,NY,10456,,54,,,,45,,,,,,,,,,,,,,0,0,,City of New York,136400434
09X070,PS,,,,,,X,9,P.S. 070 Max Schoenfeld,1691 WEEKS AVENUE,Bronx,NY,10457,,18,,,,30,,,,,,,,,,,,,,0,0,,City of New York,136400434
09X073,PS,,,,,SBCC,X,9,P.S. 073 Bronx,1020 Anderson Avenue,Bronx,NY,10452,,36,,,,30,,,,,,,,,,,,,,0,0,,City of New York,136400434
09X109,PS,,,,,SBCC,X,9,P.S. 109 Sedgwick,1771 Popham Avenue,Bronx,NY,10453,,54,,,,45,,,,,,,,,,,,,,0,0,,City of New York,136400434
09X110,PS,,,,,SBCC,X,9,P.S. 110 Theodore Schoenfeld,580 Crotona Park South,Bronx,NY,10456,,36,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
09X114,PS,,,,,,X,9,P.S. X114 - Luis Llorens Torres Schools,1155 CROMWELL AVENUE,Bronx,NY,10452,,36,,,,30,,,,,,,,,,,,,,0,0,,City of New York,136400434
09X126,PS,,,,,SBCC,X,9,P.S. 126 Dr Marjorie H Dunbar,175 West 166 Street,Bronx,NY,10452,,36,,,,30,,,,,,,,,,,,,,0,0,,City of New York,136400434
09X132,PS,,,,,,X,9,P.S. 132 Garret A. Morgan,1245 Washington Avenue,Bronx,NY,10456,,36,,,,30,,,,,,,,,,,,,,0,0,,City of New York,136400434
09X163,PS,,,,,SBCC,X,9,P.S. 163 Arthur A. Schomburg,2075 Webster Avenue,Bronx,NY,10457,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
09X170,PS,,,,,,X,9,P.S. 170,1598 TOWNSEND AVENUE,Bronx,NY,10452,,18,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
09X199,PS,,,,,SBCC,X,9,P.S. 199X - The Shakespeare School,1449 Shakespeare Avenue,Bronx,NY,10452,,36,,,,30,,,,,,,,,,,,,,0,0,,City of New York,136400434
09X204,PS,,,,,SBCC,X,9,P.S. 204 Morris Heights,1780 Dr Martin L King Jr Boulevard,Bronx,NY,10453,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
09X236,PS,,,,,SBCC,X,9,P.S. 236 Langston Hughes,1871 Walton Avenue,Bronx,NY,10453,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
09X274,PS,,,,,SBCC,X,9,The New American Academy at Roberto Clemente State Park,275 Harlem River Park Bridge,Bronx,NY,10453,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
09X443,PS,,,,,SBCC,X,9,The Family School,1116 Sheridan Avenue,Bronx,NY,10456,,18,,,,15,,,,,,,,,,,,,,0,0,,City of New York,136400434
09X449,PS,,,,,SBCC,X,9,Grant Avenue Elementary School,250 East 164 Street,Bronx,NY,10456,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
09X457,PS,,,,,,X,9,Sheridan Academy for Young Leaders,1116 Sheridan Avenue,Bronx,NY,10456,,36,,,,30,,,,,,,,,,,,,,0,0,,City of New York,136400434
09X555,PS,,,,,SBCC,X,9,Mount Eden Children's Academy,1501 Jerome Avenue,Bronx,NY,10452,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
10X003,PS,,,,,SBCC,X,10,P.S. 3 Raul Julia Micro Society,2100 Lafontaine Avenue,Bronx,NY,10457,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
10X008,PS,,,,,,X,10,P.S. 008 Isaac Varian,3010 BRIGGS AVENUE,Bronx,NY,10458,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
10X009,PS,,,,,SBCC,X,10,P.S. 9 Ryer Avenue Elementary School,230 East 183 Street,Bronx,NY,10458,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
10X020,PS,,,,,SBCC,X,10,"P.S./M.S. 20 P.O.George J. Werdann, III",3050 Webster Avenue,Bronx,NY,10467,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
10X023,PS,,,,,SBCC,X,10,P.S. 023 The New Children's School,2151 Washington Avenue,Bronx,NY,10457,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
10X032,PS,,,,,SBCC,X,10,P.S. 32 Belmont,690 East 183 Street,Bronx,NY,10458,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
10X033,PS,,,,,SBCC,X,10,P.S. 033 Timothy Dwight,2424 Jerome Avenue,Bronx,NY,10468,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
10X051,PS,,,,,SBCC,X,10,P.S. 051 Bronx New School,695 East 182 Street,Bronx,NY,10457,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
10X054,PS,,,,,SBCC,X,10,P.S./I.S. 54,2703 Webster Avenue,Bronx,NY,10458,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
10X059,PS,,,,,SBCC,X,10,P.S. 059 The Community School of Technology,2185 Bathgate Avenue,Bronx,NY,10457,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
10X077,PS,,,,,SBCC,X,10,Bedford Park Elementary School,3177 Webster Avenue,Bronx,NY,10467,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
10X085,PS,,,,,SBCC,X,10,P.S. 85 Great Expectations,2400 Marion Avenue,Bronx,NY,10458,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
10X086,PS,,,,,SBCC,X,10,P.S. 086 Kingsbridge Heights,2756 Reservoir Avenue,Bronx,NY,10468,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
10X207,PS,,,,,SBCC,X,10,P.S. 207,3030 Godwin Terrace,Bronx,NY,10463,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
10X209,PS,,,,,SBCC,X,10,P.S. 209,313 East 183 Street,Bronx,NY,10458,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
10X226,PS,,,,,SBCC,X,10,P.S. 226,1950 Sedgwick Avenue,Bronx,NY,10453,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
10X310,PS,,,,,SBCC,X,10,P.S. 310 Marble Hill,260 West Kingsbridge Road,Bronx,NY,10463,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
10X340,PS,,,,,SBCC,X,10,P.S. 340,25 West 195 Street,Bronx,NY,10468,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
10X344,PS,,,,,,X,10,Ampark Neighborhood,3961 Hillman Avenue,Bronx,NY,10463,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
10X360,PS,,,,,SBCC,X,10,P.S. 360,2880 Kingsbridge Terrace,Bronx,NY,10463,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
10X386,PS,,,,,SBCC,X,10,School for Environmental Citizenship,125 East 181 Street,Bronx,NY,10453,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
10X396,PS,,,,,SBCC,X,10,P.S. 396,1930 Andrews Avenue,Bronx,NY,10453,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
11X016,PS,,,,,SBCC,X,11,P.S. 016 Wakefield,4550 Carpenter Avenue,Bronx,NY,10470,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
11X019,PS,,,,,,BRONX,11,P.S. 019 Judith K. Weiss ( X019 ),4318 KATONAH AVENUE,BRONX,NY,10470,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
11X068,PS,,,,,SBCC,X,11,P.S. 068 Bronx,4011 Monticello Avenue,Bronx,NY,10466,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
11X078,PS,,,,,SBCC,X,11,P.S. 078 Anne Hutchinson,1400 Needham Avenue,Bronx,NY,10469,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
11X089,PS,,,,,SBCC,X,11,P.S. 089 Bronx,980 Mace Avenue,Bronx,NY,10469,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
11X096,PS,,,,,,Bronx,11,P.S. 096 Richard Rodgers ( X096 ),2385 OLINVILLE AVENUE,Bronx,NY,10467,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
11X097,PS,,,,,SBCC,X,11,P.S. 097 Bronx,1375 Mace Avenue,Bronx,NY,10469,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
11X103,PS,,,,,,X,11,P.S. 103 Hector Fontanez,4125 CARPENTER AVENUE,Bronx,NY,10466,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
11X105,PS,,,,,,X,11,P.S. 105 Sen Abraham Bernstein,725 Brady Avenue,Bronx,NY,10462,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
11X106,PS,,,,,SBCC,X,11,P.S. 106 Parkchester,1514 Olmstead Avenue,Bronx,NY,10462,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
11X108,PS,,,,,SBCC,X,11,P.S. 108 Philip J. Abinanti,1166 Neill Avenue,Bronx,NY,10461,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
11X111,PS,,,,,SBCC,X,11,P.S. 111 Seton Falls,3740 Baychester Avenue,Bronx,NY,10466,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
11X112,PS,,,,,SBCC,X,11,P.S. 112 Bronxwood,1925 Schieffelin Avenue,Bronx,NY,10466,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
11X121,PS,,,,,SBCC,X,11,P.S. 121 Throop,2750 Throop Avenue,Bronx,NY,10469,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
11X153,PS,,,,,SBCC,X,11,P.S. 153 Helen Keller,650 Baychester Avenue,Bronx,NY,10475,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
11X160,PS,,,,,SBCC,X,11,P.S. 160 Walt Disney,4140 Hutchinson River Parkway East,Bronx,NY,10475,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
11X169,PS,,,,,SBCC,X,11,Baychester Academy,3500 Edson Avenue,Bronx,NY,10466,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
11X178,PS,,,,,,Bronx,11,P.S. 178 - Dr. Selman Waksman ( X178 ),850 BAYCHESTER AVENUE,Bronx,NY,10475,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
11X189,PS,,,,,SBCC,X,11,Cornerstone Academy for Social Action,3441 Steenwick Avenue,Bronx,NY,10475,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
11X357,PS,,,,,SBCC,X,11,Young Voices Academy of the Bronx,800 Lydig Avenue,Bronx,NY,10462,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
11X567,PS,,,,,SBCC,X,11,Linden Tree Elementary School,1560 Purdy Street,Bronx,NY,10462,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
12X006,PS,,,,,SBCC,X,12,P.S. 006 West Farms,1000 East Tremont Avenue,Bronx,NY,10460,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
12X044,PS,,,,,SBCC,X,12,P.S. 044 David C. Farragut,1825 Prospect Avenue,Bronx,NY,10457,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
12X057,PS,,,,,SBCC,X,12,P.S. 057 Crescent,2111 Crotona Avenue,Bronx,NY,10457,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
12X061,PS,,,,,SBCC,X,12,P.S. 061 Francisco Oller,1550 Crotona Park East,Bronx,NY,10460,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
12X066,PS,,,,,SBCC,X,12,P.S. 066 School of Higher Expectations,1001 Jennings Street,Bronx,NY,10460,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
12X067,PS,,,,,SBCC,X,12,P.S. 067 Mohegan School,2024 Mohegan Avenue,Bronx,NY,10460,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
12X134,PS,,,,,SBCC,X,12,P.S. 134 George F. Bristow,1330 Bristow Street,Bronx,NY,10459,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
12X150,PS,,,,,SBCC,X,12,P.S. 150 Charles James Fox,920 East 167 Street,Bronx,NY,10459,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
12X195,PS,,,,,SBCC,X,12,P.S. 195,1250 Ward Avenue,Bronx,NY,10472,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
12X196,PS,,,,,SBCC,X,12,P.S. 196,1250 Ward Avenue,Bronx,NY,10472,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
12X211,PS,,,,,SBCC,X,12,P.S. 211,1919 Prospect Avenue,Bronx,NY,10457,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
12X214,PS,,,,,SBCC,X,12,P.S. 214,1970 West Farms Road,Bronx,NY,10460,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
12X300,PS,,,,,SBCC,X,12,The School of Science and Applied Learning,2050 Prospect Avenue,Bronx,NY,10457,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
12X314,PS,,,,,SBCC,X,12,Fairmont Neighborhood School,1550 Vyse Avenue,Bronx,NY,10460,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
12X458,PS,,,,,SBCC,X,12,Samara Community School,1550 Vyse Avenue,Bronx,NY,10460,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
12X463,PS,,,,,SBCC,X,12,Urban Scholars Community School,1180 Tinton Avenue,Bronx,NY,10456,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
12X531,PS,,,,,SBCC,X,12,Archer Elementary School,1827 Archer Street,Bronx,NY,10460,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
12X536,PS,,,,,SBCC,X,12,P.S. 536,1827 Archer Street,Bronx,NY,10460,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
12X595,PS,,,,,SBCC,X,12,P.S. 595,700 East 179 Street,Bronx,NY,10457,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
12X691,PS,,,,,SBCC,X,12,Bronx Little School,1827 Archer Street,Bronx,NY,10460,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
13K003,PS,,,,,SBCC,K,13,P.S. 003 The Bedford Village,50 Jefferson Avenue,Brooklyn,NY,11216,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
13K009,PS,,,,,SBCC,K,13,P.S. 009 Teunis G. Bergen,80 Underhill Avenue,Brooklyn,NY,11238,,126,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
13K011,PS,,,,,SBCC,K,13,P.S. 011 Purvis J. Behan,419 Waverly Avenue,Brooklyn,NY,11238,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
13K020,PS,,,,,SBCC,K,13,P.S. 020 Clinton Hill,225 Adelphi Street,Brooklyn,NY,11205,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
13K044,PS,,,,,SBCC,K,13,P.S. 044 Marcus Garvey,432 Monroe Street,Brooklyn,NY,11221,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
13K046,PS,,,,,SBCC,K,13,P.S. 046 Edward C. Blum,100 Clermont Avenue,Brooklyn,NY,11205,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
13K054,PS,,,,,SBCC,K,13,P.S. 054 Samuel C. Barnes,195 Sandford Street,Brooklyn,NY,11205,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
13K056,PS,,,,,SBCC,K,13,P.S. 056 Lewis H. Latimer,170 Gates Avenue,Brooklyn,NY,11238,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
13K067,PS,,,,,SBCC,K,13,P.S. 067 Charles A. Dorsey,51 Saint Edwards Street,Brooklyn,NY,11205,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
13K093,PS,,,,,SBCC,K,13,P.S. 093 William H. Prescott,31 New York Avenue,Brooklyn,NY,11216,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
13K133,PS,,,,,SBCC,K,13,P.S. 133 William A. Butler,610 Baltic Street,Brooklyn,NY,11217,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
13K256,PS,,,,,SBCC,K,13,P.S. 256 Benjamin Banneker,114 Kosciusko Street,Brooklyn,NY,11216,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
13K270,PS,,,,,SBCC,K,13,P.S. 270 Johann DeKalb,241 Emerson Place,Brooklyn,NY,11205,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
13K282,PS,,,,,SBCC,K,13,P.S. 282 Park Slope,180 6 Avenue,Brooklyn,NY,11217,,90,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
13K287,PS,,,,,SBCC,K,13,P.S. 287 Bailey K. Ashford,50 Navy Street,Brooklyn,NY,11201,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
13K307,PS,,,,,SBCC,K,13,P.S. 307 Daniel Hale Williams,209 York Street,Brooklyn,NY,11201,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
13K492,PS,,,,,,Brooklyn,13,Academy of Arts and Letters ( K492 ),225 ADELPHI STREET,Brooklyn,NY,11205,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
14K016,PS,,,,,SBCC,K,14,P.S. 016 Leonard Dunkly,157 Wilson Street,Brooklyn,NY,11211,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
14K017,PS,,,,,SBCC,K,14,P.S. 017 Henry D. Woodworth,208 North 5 Street,Brooklyn,NY,11211,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
14K018,PS,,,,,SBCC,K,14,P.S. 018 Edward Bush,101 Maujer Street,Brooklyn,NY,11206,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
14K023,PS,,,,,SBCC,K,14,P.S. 023 Carter G. Woodson,545 Willoughby Avenue,Brooklyn,NY,11206,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
14K031,PS,,,,,SBCC,K,14,P.S. 031 Samuel F. Dupont,75 Meserole Avenue,Brooklyn,NY,11222,,90,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
14K034,PS,,,,,SBCC,K,14,P.S. 034 Oliver H. Perry,131 Norman Avenue,Brooklyn,NY,11222,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
14K059,PS,,,,,SBCC,K,14,P.S. 059 William Floyd,211 Throop Avenue,Brooklyn,NY,11206,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
14K084,PS,,,,,SBCC,K,14,P.S. 084 Jose De Diego,250 Berry Street,Brooklyn,NY,11249,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
14K110,PS,,,,,SBCC,K,14,P.S. 110 The Monitor,124 Monitor Street,Brooklyn,NY,11222,,90,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
14K120,PS,,,,,SBCC,K,14,P.S. 120 Carlos Tapia,18 Beaver Street,Brooklyn,NY,11206,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
14K132,PS,,,,,SBCC,K,14,P.S. 132 The Conselyea School,320 Manhattan Avenue,Brooklyn,NY,11211,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
14K147,PS,,,,,SBCC,K,14,P.S. 147 Isaac Remsen,325 Bushwick Avenue,Brooklyn,NY,11206,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
14K157,PS,,,,,SBCC,K,14,P.S./I.S. 157 The Benjamin Franklin Health & Science Academy,850 Kent Avenue,Brooklyn,NY,11205,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
14K196,PS,,,,,SBCC,K,14,P.S. 196 Ten Eyck,207 Bushwick Avenue,Brooklyn,NY,11206,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
14K250,PS,,,,,SBCC,K,14,P.S. 250 George H. Lindsay,108 Montrose Avenue,Brooklyn,NY,11206,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
14K257,PS,,,,,SBCC,K,14,P.S. 257 John F. Hylan,60 Cook Street,Brooklyn,NY,11206,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
14K297,PS,,,,,SBCC,K,14,P.S. 297 Abraham Stockton,700 Park Avenue,Brooklyn,NY,11206,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
14K319,PS,,,,,SBCC,K,14,P.S. 319,360 Keap Street,Brooklyn,NY,11211,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
14K380,PS,,,,,SBCC,K,14,P.S. 380 John Wayne Elementary,370 Marcy Avenue,Brooklyn,NY,11206,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
14K414,PS,,,,,SBCC,K,14,Brooklyn Arbor Elementary School,325 South 3 Street,Brooklyn,NY,11211,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
15K001,PS,,,,,SBCC,K,15,P.S. 001 The Bergen,309 47 Street,Brooklyn,NY,11220,,108,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
15K015,PS,,,,,SBCC,K,15,P.S. 015 Patrick F. Daly,71 Sullivan Street,Brooklyn,NY,11231,,90,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
15K024,PS,,,,,SBCC,K,15,P.S. 024,427 38 Street,Brooklyn,NY,11232,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
15K029,PS,,,,,SBCC,K,15,P.S. 029 John M. Harrigan,425 Henry Street,Brooklyn,NY,11201,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
15K032,PS,,,,,SBCC,K,15,P.S. 032 Samuel Mills Sprole,317 Hoyt Street,Brooklyn,NY,11231,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
15K038,PS,,,,,SBCC,K,15,P.S. 038 The Pacific,450 Pacific Street,Brooklyn,NY,11217,,108,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
15K058,PS,,,,,SBCC,K,15,P.S. 058 The Carroll,330 Smith Street,Brooklyn,NY,11231,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
15K107,PS,,,,,,K,15,P.S. 107 John W. Kimball,1301 8 AVENUE,Brooklyn,NY,11215,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
15K124,PS,,,,,SBCC,K,15,P.S. 124 Silas B. Dutcher,515 4 Avenue,Brooklyn,NY,11215,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
15K130,PS,,,,,SBCC,K,15,P.S. 130 The Parkside,70 Ocean Parkway,Brooklyn,NY,11218,,72,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
15K131,PS,,,,,SBCC,K,15,P.S. 131 Brooklyn,4305 Fort Hamilton Parkway,Brooklyn,NY,11219,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
15K146,PS,,,,,SBCC,K,15,"The Brooklyn New School, P.S. 146",610 Henry Street,Brooklyn,NY,11231,,54,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
15K172,PS,,,,,SBCC,K,15,P.S. 172 Beacon School of Excellence,825 4 Avenue,Brooklyn,NY,11232,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
15K230,PS,,,,,SBCC,K,15,P.S. 230 Doris L. Cohen,1 Albemarle Road,Brooklyn,NY,11218,,108,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
15K261,PS,,,,,SBCC,K,15,P.S. 261 Philip Livingston,314 Pacific Street,Brooklyn,NY,11201,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
15K295,PS,,,,,SBCC,K,15,P.S. 295,330 18 Street,Brooklyn,NY,11215,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
15K418,PS,,,,,SBCC,K,15,The Children's School,512 Carroll Street,Brooklyn,NY,11215,,28,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
15K516,PS,,,,,SBCC,K,15,Sunset Park Avenues Elementary School,4222 4 Avenue,Brooklyn,NY,11232,,36,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
15K676,PS,,,,,SBCC,K,15,Red Hook Neighborhood School,27 Huntington Street,Brooklyn,NY,11231,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
15K863,PKC,,,,,SBCC,K,15,Pre-K Center At Bishop Ford School Site,500 19 Street,Brooklyn,NY,11215,,468,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
15K896,PS,,,,,,K,15,P.S. @ 736 48 STREET - BROOKLYN,736 48 Street,Brooklyn,NY,11220,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
16K005,PS,,,,,SBCC,K,16,P.S. 005 Dr. Ronald Mcnair,820 Hancock Street,Brooklyn,NY,11233,,36,,,,30,,,,,,,,,,,,,,0,0,,City of New York,136400434
16K021,PS,,,,,SBCC,K,16,P.S. 021 Crispus Attucks,180 Chauncey Street,Brooklyn,NY,11233,,54,,,,45,,,,,,,,,,,,,,0,0,,City of New York,136400434
16K025,PS,,,,,SBCC,K,16,P.S. 025 Eubie Blake School,787 Lafayette Avenue,Brooklyn,NY,11221,,18,,,,,,,,,,,,,,,,,,0,0,,City of New York,136400434
